dataset,seed,budget,corr_threshold,cluster_id,cluster_size,representative_rule_id,representative_importance,selected
covtype_binary_20000,41,100,0.85,9,10,80,15.52520948121722,1
covtype_binary_20000,41,100,0.85,10,2,184,0.011164525214153287,1
covtype_binary_20000,41,100,0.85,11,12,652,17.97044922490596,1
covtype_binary_20000,41,100,0.85,12,6,549,18.057369744091737,1
covtype_binary_20000,41,100,0.85,13,42,254,10.52943723223026,1
covtype_binary_20000,41,100,0.85,14,42,53,10.974664053525824,1
covtype_binary_20000,41,100,0.85,15,6,802,18.057369744091737,1
covtype_binary_20000,41,100,0.85,16,6,464,18.057369744091737,1
covtype_binary_20000,41,100,0.85,17,9,179,17.729049107690305,1
covtype_binary_20000,41,100,0.85,18,6,694,18.057369744091737,1
covtype_binary_20000,41,100,0.85,19,6,389,18.057369744091737,1
covtype_binary_20000,41,100,0.85,20,12,122,17.909661279734763,1
covtype_binary_20000,41,100,0.85,21,1,594,-2.5471936413223872e-05,0
covtype_binary_20000,41,100,0.85,22,12,154,17.604766030931014,1
covtype_binary_20000,41,100,0.85,23,12,756,18.057003539995513,1
covtype_binary_20000,41,100,0.85,24,6,468,18.057369744091737,1
covtype_binary_20000,41,100,0.85,25,1,13,0.059054285802386086,1
covtype_binary_20000,41,100,0.85,26,9,413,17.908947761644583,1
covtype_binary_20000,41,100,0.85,27,9,12,17.45745788124455,1
covtype_binary_20000,41,100,0.85,28,6,426,18.057369744091737,1
covtype_binary_20000,41,100,0.85,29,6,682,18.057369744091737,1
covtype_binary_20000,41,100,0.85,30,12,731,18.057369744091737,1
covtype_binary_20000,41,100,0.85,31,12,606,18.057369744091737,1
covtype_binary_20000,41,100,0.85,32,8,9,18.007987203660964,1
covtype_binary_20000,41,100,0.85,33,12,891,18.057369744091737,1
covtype_binary_20000,41,100,0.85,34,6,465,18.057369744091737,1
covtype_binary_20000,41,100,0.85,35,6,753,18.057369744091737,1
covtype_binary_20000,41,100,0.85,36,6,354,18.057369744091737,1
covtype_binary_20000,41,100,0.85,37,5,185,17.86451922287926,1
covtype_binary_20000,41,100,0.85,38,7,214,17.906810631038955,1
covtype_binary_20000,41,100,0.85,39,7,74,18.050428453606813,1
covtype_binary_20000,41,100,0.85,40,12,493,18.057369744091737,1
covtype_binary_20000,41,100,0.85,41,18,57,18.057369744091737,1
covtype_binary_20000,41,100,0.85,42,1,163,0.007259661164069564,1
covtype_binary_20000,41,100,0.85,43,1,236,0.001167790909929023,0
covtype_binary_20000,41,100,0.85,44,9,175,17.779314669242623,1
covtype_binary_20000,41,100,0.85,45,6,769,18.057369744091737,1
covtype_binary_20000,41,100,0.85,46,1,500,0.0022409157594024953,1
covtype_binary_20000,41,100,0.85,47,7,547,17.855662734126756,1
covtype_binary_20000,41,100,0.85,48,1,243,4.742128796253464e-05,0
covtype_binary_20000,41,100,0.85,49,13,746,18.057369744091737,1
covtype_binary_20000,41,100,0.85,50,1,689,0.0007033523583715451,0
covtype_binary_20000,41,100,0.85,51,2,512,16.68711322432159,1
covtype_binary_20000,41,100,0.85,52,17,593,18.057369744091737,1
covtype_binary_20000,41,100,0.85,53,6,647,18.057369744091737,1
covtype_binary_20000,41,100,0.85,54,42,91,15.836058755103355,1
covtype_binary_20000,41,100,0.85,55,7,733,18.057369744091737,1
covtype_binary_20000,41,100,0.85,56,6,666,18.057369744091737,1
covtype_binary_20000,41,100,0.85,57,6,506,17.985316221734248,1
covtype_binary_20000,41,100,0.85,58,8,67,17.227170591065732,1
covtype_binary_20000,41,100,0.85,59,6,654,18.057369744091737,1
covtype_binary_20000,41,100,0.85,60,5,836,18.057369744091737,1
covtype_binary_20000,41,100,0.85,61,6,722,18.057369744091737,1
covtype_binary_20000,41,100,0.85,62,6,559,18.057369744091737,1
covtype_binary_20000,41,100,0.85,63,9,6,18.057369744091737,1
covtype_binary_20000,41,100,0.85,64,10,789,17.65746874704845,1
covtype_binary_20000,41,100,0.85,65,7,776,18.057369744091737,1
covtype_binary_20000,41,100,0.85,66,1,915,0.00042549600807662014,0
covtype_binary_20000,41,100,0.85,67,6,636,18.057369744091737,1
covtype_binary_20000,41,100,0.85,68,42,202,16.832801531931906,1
covtype_binary_20000,41,100,0.85,69,6,569,18.057369744091737,1
covtype_binary_20000,41,100,0.85,70,12,50,15.751856364811154,1
covtype_binary_20000,41,100,0.85,71,12,688,17.88065529951439,1
covtype_binary_20000,41,100,0.85,72,9,338,17.970981725918463,1
covtype_binary_20000,41,100,0.85,73,6,479,18.057369744091737,1
covtype_binary_20000,41,100,0.85,74,8,182,17.135628311114033,1
covtype_binary_20000,41,100,0.85,75,9,303,17.619952217147066,1
covtype_binary_20000,41,100,0.85,76,13,486,18.057369744091737,1
covtype_binary_20000,41,100,0.85,77,1,103,0.01060184810498127,1
covtype_binary_20000,41,100,0.85,78,1,456,0.0006311218866398294,0
covtype_binary_20000,41,100,0.85,79,7,100,17.416799817715383,1
covtype_binary_20000,41,100,0.85,80,6,773,18.057369744091737,1
covtype_binary_20000,41,100,0.85,81,1,357,0.0013093819625939473,1
covtype_binary_20000,41,100,0.85,82,8,135,17.937213008006438,1
covtype_binary_20000,41,100,0.85,83,16,70,18.057369744091737,1
covtype_binary_20000,41,100,0.85,84,11,54,17.378025443996886,1
covtype_binary_20000,41,100,0.85,85,12,729,18.02414001599853,1
covtype_binary_20000,41,100,0.85,86,6,574,18.057369744091737,1
covtype_binary_20000,41,100,0.85,87,9,173,17.954777818389168,1
covtype_binary_20000,41,100,0.85,88,9,147,17.509638928629094,1
covtype_binary_20000,41,100,0.85,89,6,677,18.057369744091737,1
covtype_binary_20000,41,100,0.85,90,11,43,17.395292697552204,1
covtype_binary_20000,41,100,0.85,91,6,142,17.146488159967685,1
covtype_binary_20000,41,100,0.85,92,2,261,5.107053497955199,1
covtype_binary_20000,41,100,0.85,93,7,180,17.47927009085122,1
covtype_binary_20000,41,100,0.85,94,7,554,18.057369744091737,1
covtype_binary_20000,41,100,0.85,95,8,702,17.449172956899776,1
covtype_binary_20000,41,100,0.85,96,7,234,17.988723567202683,1
covtype_binary_20000,41,100,0.85,97,7,246,18.04696929467877,1
covtype_binary_20000,41,100,0.85,98,6,832,18.057369744091737,1
covtype_binary_20000,41,100,0.85,99,6,567,18.057369744091737,1
covtype_binary_20000,41,100,0.85,100,11,121,17.348923012159943,1
covtype_binary_20000,41,100,0.85,101,6,783,18.057369744091737,1
covtype_binary_20000,41,100,0.85,102,8,106,17.889558185694668,1
covtype_binary_20000,41,100,0.85,103,10,284,16.786887828084353,1
covtype_binary_20000,41,100,0.85,104,9,337,18.057369744091737,1
covtype_binary_20000,41,100,0.85,105,9,582,17.097331770883454,1
covtype_binary_20000,41,100,0.85,106,18,264,18.05736975490252,1
covtype_binary_20000,41,100,0.9,1,4,58,16.57391798990219,1
covtype_binary_20000,41,100,0.9,2,6,872,18.057369744091737,1
covtype_binary_20000,41,100,0.9,3,7,681,18.057369744091737,1
covtype_binary_20000,41,100,0.9,4,6,518,18.057369744091737,1
covtype_binary_20000,41,100,0.9,5,9,270,18.055494496239763,1
covtype_binary_20000,41,100,0.9,6,1,1,0.2568006424575916,0
covtype_binary_20000,41,100,0.9,7,4,229,17.451747726370492,1
covtype_binary_20000,41,100,0.9,8,12,168,16.766481199545026,1
covtype_binary_20000,41,100,0.9,9,17,724,18.057369744091737,1
covtype_binary_20000,41,100,0.9,10,10,80,15.52520948121722,1
covtype_binary_20000,41,100,0.9,11,1,184,0.011164525214153287,0
covtype_binary_20000,41,100,0.9,12,1,187,0.007635851117190617,0
covtype_binary_20000,41,100,0.9,13,12,652,17.97044922490596,1
covtype_binary_20000,41,100,0.9,14,6,549,18.057369744091737,1
covtype_binary_20000,41,100,0.9,15,42,254,10.52943723223026,1
covtype_binary_20000,41,100,0.9,16,42,53,10.974664053525824,1
covtype_binary_20000,41,100,0.9,17,6,802,18.057369744091737,1
covtype_binary_20000,41,100,0.9,18,6,464,18.057369744091737,1
covtype_binary_20000,41,100,0.9,19,9,179,17.729049107690305,1
covtype_binary_20000,41,100,0.9,20,6,694,18.057369744091737,1
covtype_binary_20000,41,100,0.9,21,6,389,18.057369744091737,1
covtype_binary_20000,41,100,0.9,22,12,122,17.909661279734763,1
covtype_binary_20000,41,100,0.9,23,1,594,-2.5471936413223872e-05,0
covtype_binary_20000,41,100,0.9,24,12,154,17.604766030931014,1
covtype_binary_20000,41,100,0.9,25,6,756,18.057003539995513,1
covtype_binary_20000,41,100,0.9,26,6,419,18.049929149880235,1
covtype_binary_20000,41,100,0.9,27,6,468,18.057369744091737,1
covtype_binary_20000,41,100,0.9,28,1,13,0.059054285802386086,0
covtype_binary_20000,41,100,0.9,29,9,413,17.908947761644583,1
covtype_binary_20000,41,100,0.9,30,9,12,17.45745788124455,1
covtype_binary_20000,41,100,0.9,31,6,426,18.057369744091737,1
covtype_binary_20000,41,100,0.9,32,6,682,18.057369744091737,1
covtype_binary_20000,41,100,0.9,33,6,731,18.057369744091737,1
covtype_binary_20000,41,100,0.9,34,6,327,17.727801445316928,1
covtype_binary_20000,41,100,0.9,35,12,606,18.057369744091737,1
covtype_binary_20000,41,100,0.9,36,8,9,18.007987203660964,1
covtype_binary_20000,41,100,0.9,37,12,891,18.057369744091737,1
covtype_binary_20000,41,100,0.9,38,6,465,18.057369744091737,1
covtype_binary_20000,41,100,0.9,39,6,753,18.057369744091737,1
covtype_binary_20000,41,100,0.9,40,6,354,18.057369744091737,1
covtype_binary_20000,41,100,0.9,41,5,185,17.86451922287926,1
covtype_binary_20000,41,100,0.9,42,7,214,17.906810631038955,1
covtype_binary_20000,41,100,0.9,43,7,74,18.050428453606813,1
covtype_binary_20000,41,100,0.9,44,12,493,18.057369744091737,1
covtype_binary_20000,41,100,0.9,45,18,57,18.057369744091737,1
covtype_binary_20000,41,100,0.9,46,1,163,0.007259661164069564,0
covtype_binary_20000,41,100,0.9,47,1,236,0.001167790909929023,0
covtype_binary_20000,41,100,0.9,48,9,175,17.779314669242623,1
covtype_binary_20000,41,100,0.9,49,6,769,18.057369744091737,1
covtype_binary_20000,41,100,0.9,50,1,500,0.0022409157594024953,0
covtype_binary_20000,41,100,0.9,51,7,547,17.855662734126756,1
covtype_binary_20000,41,100,0.9,52,1,243,4.742128796253464e-05,0
covtype_binary_20000,41,100,0.9,53,13,746,18.057369744091737,1
covtype_binary_20000,41,100,0.9,54,1,689,0.0007033523583715451,0
covtype_binary_20000,41,100,0.9,55,2,512,16.68711322432159,1
covtype_binary_20000,41,100,0.9,56,17,593,18.057369744091737,1
covtype_binary_20000,41,100,0.9,57,6,647,18.057369744091737,1
covtype_binary_20000,41,100,0.9,58,42,91,15.836058755103355,1
covtype_binary_20000,41,100,0.9,59,7,733,18.057369744091737,1
covtype_binary_20000,41,100,0.9,60,6,666,18.057369744091737,1
covtype_binary_20000,41,100,0.9,61,6,506,17.985316221734248,1
covtype_binary_20000,41,100,0.9,62,8,67,17.227170591065732,1
covtype_binary_20000,41,100,0.9,63,6,654,18.057369744091737,1
covtype_binary_20000,41,100,0.9,64,5,836,18.057369744091737,1
covtype_binary_20000,41,100,0.9,65,6,722,18.057369744091737,1
covtype_binary_20000,41,100,0.9,66,6,559,18.057369744091737,1
covtype_binary_20000,41,100,0.9,67,9,6,18.057369744091737,1
covtype_binary_20000,41,100,0.9,68,10,789,17.65746874704845,1
covtype_binary_20000,41,100,0.9,69,7,776,18.057369744091737,1
covtype_binary_20000,41,100,0.9,70,1,915,0.00042549600807662014,0
covtype_binary_20000,41,100,0.9,71,6,636,18.057369744091737,1
covtype_binary_20000,41,100,0.9,72,42,202,16.832801531931906,1
covtype_binary_20000,41,100,0.9,73,6,569,18.057369744091737,1
covtype_binary_20000,41,100,0.9,74,12,50,15.751856364811154,1
covtype_binary_20000,41,100,0.9,75,6,896,17.036488618133916,1
covtype_binary_20000,41,100,0.9,76,6,688,17.88065529951439,1
covtype_binary_20000,41,100,0.9,77,9,338,17.970981725918463,1
covtype_binary_20000,41,100,0.9,78,6,479,18.057369744091737,1
covtype_binary_20000,41,100,0.9,79,8,182,17.135628311114033,1
covtype_binary_20000,41,100,0.9,80,9,303,17.619952217147066,1
covtype_binary_20000,41,100,0.9,81,13,486,18.057369744091737,1
covtype_binary_20000,41,100,0.9,82,1,103,0.01060184810498127,0
covtype_binary_20000,41,100,0.9,83,1,456,0.0006311218866398294,0
covtype_binary_20000,41,100,0.9,84,7,100,17.416799817715383,1
covtype_binary_20000,41,100,0.9,85,6,773,18.057369744091737,1
covtype_binary_20000,41,100,0.9,86,1,357,0.0013093819625939473,0
covtype_binary_20000,41,100,0.9,87,8,135,17.937213008006438,1
covtype_binary_20000,41,100,0.9,88,9,70,18.057369744091737,1
covtype_binary_20000,41,100,0.9,89,7,339,16.87551750310295,1
covtype_binary_20000,41,100,0.9,90,11,54,17.378025443996886,1
covtype_binary_20000,41,100,0.9,91,6,580,17.798206557514664,1
covtype_binary_20000,41,100,0.9,92,6,729,18.02414001599853,1
covtype_binary_20000,41,100,0.9,93,6,574,18.057369744091737,1
covtype_binary_20000,41,100,0.9,94,9,173,17.954777818389168,1
covtype_binary_20000,41,100,0.9,95,9,147,17.509638928629094,1
covtype_binary_20000,41,100,0.9,96,6,677,18.057369744091737,1
covtype_binary_20000,41,100,0.9,97,11,43,17.395292697552204,1
covtype_binary_20000,41,100,0.9,98,6,142,17.146488159967685,1
covtype_binary_20000,41,100,0.9,99,2,261,5.107053497955199,1
covtype_binary_20000,41,100,0.9,100,7,180,17.47927009085122,1
covtype_binary_20000,41,100,0.9,101,6,554,18.057369744091737,1
covtype_binary_20000,41,100,0.9,102,1,120,0.004450678521456142,0
covtype_binary_20000,41,100,0.9,103,8,702,17.449172956899776,1
covtype_binary_20000,41,100,0.9,104,7,234,17.988723567202683,1
covtype_binary_20000,41,100,0.9,105,7,246,18.04696929467877,1
covtype_binary_20000,41,100,0.9,106,6,832,18.057369744091737,1
covtype_binary_20000,41,100,0.9,107,6,567,18.057369744091737,1
covtype_binary_20000,41,100,0.9,108,11,121,17.348923012159943,1
covtype_binary_20000,41,100,0.9,109,6,783,18.057369744091737,1
covtype_binary_20000,41,100,0.9,110,8,106,17.889558185694668,1
covtype_binary_20000,41,100,0.9,111,10,284,16.786887828084353,1
covtype_binary_20000,41,100,0.9,112,9,337,18.057369744091737,1
covtype_binary_20000,41,100,0.9,113,9,582,17.097331770883454,1
covtype_binary_20000,41,100,0.9,114,9,98,18.057369744091737,1
covtype_binary_20000,41,100,0.9,115,9,264,18.05736975490252,1
covtype_binary_20000,43,25,0.75,1,6,536,18.04062068976758,1
covtype_binary_20000,43,25,0.75,2,9,47,17.71100623820795,0
covtype_binary_20000,43,25,0.75,3,11,49,17.683834425834174,0
covtype_binary_20000,43,25,0.75,4,6,424,18.04062068976758,1
covtype_binary_20000,43,25,0.75,5,9,45,17.96178054936051,0
covtype_binary_20000,43,25,0.75,6,9,85,17.302606316054174,0
covtype_binary_20000,43,25,0.75,7,8,50,17.375387797852927,0
covtype_binary_20000,43,25,0.75,8,6,673,18.04062068976758,1
covtype_binary_20000,43,25,0.75,9,9,289,17.946646065232073,0
covtype_binary_20000,43,25,0.75,10,9,33,17.429810917821936,0
covtype_binary_20000,43,25,0.75,11,6,86,17.142786431772908,0
covtype_binary_20000,43,25,0.75,12,6,738,18.01711584816401,0
covtype_binary_20000,43,25,0.75,13,6,791,18.04062068976758,1
covtype_binary_20000,43,25,0.75,14,6,685,18.04062068976758,1
covtype_binary_20000,43,25,0.75,15,6,342,18.04062068976758,1
covtype_binary_20000,43,25,0.75,16,4,225,16.68100841186717,0
covtype_binary_20000,43,25,0.75,17,12,619,18.04062068976758,1
covtype_binary_20000,43,25,0.75,18,17,417,18.04062068976758,1
covtype_binary_20000,43,25,0.75,19,55,420,18.04062068976758,1
covtype_binary_20000,43,25,0.75,20,8,138,17.285439602656204,0
covtype_binary_20000,43,25,0.75,21,6,692,18.04062068976758,1
covtype_binary_20000,43,25,0.75,22,8,12,17.688970798438127,0
covtype_binary_20000,43,25,0.75,23,12,850,17.753764863573224,0
covtype_binary_20000,43,25,0.75,24,12,863,18.04062068976758,1
covtype_binary_20000,43,25,0.75,25,12,389,17.82888663429868,0
covtype_binary_20000,43,25,0.75,26,9,156,18.04062077580794,1
covtype_binary_20000,43,25,0.75,27,13,500,18.04062068976758,1
covtype_binary_20000,43,25,0.75,28,83,59,10.649496221299882,0
covtype_binary_20000,43,25,0.75,29,32,554,18.04062068976758,1
covtype_binary_20000,43,25,0.75,30,1,559,5.374874833140569,0
covtype_binary_20000,43,25,0.75,31,2,102,17.327280274615827,0
covtype_binary_20000,43,25,0.75,32,12,46,17.42832378690744,0
covtype_binary_20000,43,25,0.75,33,30,531,18.04062068976758,1
covtype_binary_20000,43,25,0.75,34,2,250,0.05018145005107766,0
covtype_binary_20000,43,25,0.75,35,1,336,0.04703957015637328,0
covtype_binary_20000,43,25,0.75,36,18,280,17.98487682979676,0
covtype_binary_20000,43,25,0.75,37,1,106,0.0011376289579121956,0
covtype_binary_20000,43,25,0.75,38,6,705,18.04062068976758,1
covtype_binary_20000,43,25,0.75,39,6,790,18.04062068976758,1
covtype_binary_20000,43,25,0.75,40,6,634,18.04062068976758,1
covtype_binary_20000,43,25,0.75,41,12,359,17.875813618375865,0
covtype_binary_20000,43,25,0.75,42,5,729,18.04062068976758,1
covtype_binary_20000,43,25,0.75,43,6,612,18.04062068976758,1
covtype_binary_20000,43,25,0.75,44,9,332,17.70132592587625,0
covtype_binary_20000,43,25,0.75,45,7,51,17.96206276181067,0
covtype_binary_20000,43,25,0.75,46,17,83,18.04062068976758,1
covtype_binary_20000,43,25,0.75,47,6,649,18.04062068976758,1
covtype_binary_20000,43,25,0.75,48,7,501,18.04062068976758,1
covtype_binary_20000,43,25,0.75,49,31,54,18.04062068976758,1
covtype_binary_20000,43,25,0.75,50,8,43,18.04062068976758,1
covtype_binary_20000,43,25,0.75,51,8,434,17.91004306065042,0
covtype_binary_20000,43,25,0.75,52,6,329,17.837217200584867,0
covtype_binary_20000,43,25,0.75,53,1,754,-0.00014915370344259493,0
covtype_binary_20000,43,25,0.75,54,10,39,15.669899941159493,0
covtype_binary_20000,43,25,0.75,55,12,785,17.88713211290173,0
covtype_binary_20000,43,25,0.75,56,4,48,16.437112959616652,0
covtype_binary_20000,43,25,0.75,57,8,376,17.14072885702445,0
covtype_binary_20000,43,25,0.75,58,8,5,17.996602514031,0
covtype_binary_20000,43,25,0.75,59,12,804,17.09891558941996,0
covtype_binary_20000,43,25,0.75,60,12,410,16.8375138735647,0
covtype_binary_20000,43,25,0.75,61,7,67,17.880627894797595,0
covtype_binary_20000,43,25,0.75,62,2,555,0.001473397521204789,0
covtype_binary_20000,43,25,0.75,63,6,630,18.04062068976758,0
covtype_binary_20000,43,25,0.75,64,9,23,17.68300255514448,0
covtype_binary_20000,43,25,0.75,65,10,121,16.902292376976828,0
covtype_binary_20000,43,25,0.75,66,14,262,18.029951206868006,0
covtype_binary_20000,43,25,0.75,67,7,439,17.47732174953886,0
covtype_binary_20000,43,25,0.75,68,8,582,18.024160352059475,0
covtype_binary_20000,43,25,0.75,69,12,26,17.424991889163767,0
covtype_binary_20000,43,25,0.75,70,6,749,18.04062068976758,0
covtype_binary_20000,43,25,0.75,71,6,777,18.04062068976758,0
covtype_binary_20000,43,25,0.75,72,6,543,18.04062068976758,0
covtype_binary_20000,43,25,0.75,73,41,351,16.791725180318128,0
covtype_binary_20000,43,25,0.75,74,7,570,18.04062068976758,0
covtype_binary_20000,43,25,0.75,75,18,62,18.04062068976758,0
covtype_binary_20000,43,25,0.75,76,1,487,-0.00048093772493029707,0
covtype_binary_20000,43,25,0.75,77,12,916,18.04062068976758,0
covtype_binary_20000,43,25,0.75,78,10,375,17.538703334679376,0
covtype_binary_20000,43,25,0.75,79,13,301,18.04062068976758,0
covtype_binary_20000,43,25,0.75,80,1,488,-0.00011930424088479885,0
covtype_binary_20000,43,25,0.75,81,9,496,18.04062068976758,0
covtype_binary_20000,43,25,0.75,82,18,42,18.04062068976758,0
covtype_binary_20000,43,25,0.75,83,6,406,18.04062068976758,0
covtype_binary_20000,43,25,0.75,84,6,727,18.04062068976758,0
covtype_binary_20000,43,25,0.75,85,6,566,18.04062068976758,0
covtype_binary_20000,43,25,0.75,86,6,869,18.04062068976758,0
covtype_binary_20000,43,25,0.75,87,6,433,18.04062068976758,0
covtype_binary_20000,43,25,0.75,88,14,687,18.04062068976758,0
covtype_binary_20000,43,25,0.85,1,6,536,18.04062068976758,1
covtype_binary_20000,43,25,0.85,2,9,47,17.71100623820795,0
covtype_binary_20000,43,25,0.85,3,11,49,17.683834425834174,0
covtype_binary_20000,43,25,0.85,4,6,424,18.04062068976758,1
covtype_binary_20000,43,25,0.85,5,9,45,17.96178054936051,0
covtype_binary_20000,43,25,0.85,6,9,85,17.302606316054174,0
covtype_binary_20000,43,25,0.85,7,8,50,17.375387797852927,0
covtype_binary_20000,43,25,0.85,8,6,673,18.04062068976758,1
covtype_binary_20000,43,25,0.85,9,9,289,17.946646065232073,0
covtype_binary_20000,43,25,0.85,10,9,33,17.429810917821936,0
covtype_binary_20000,43,25,0.85,11,6,86,17.142786431772908,0
covtype_binary_20000,43,25,0.85,12,6,738,18.01711584816401,0
covtype_binary_20000,43,25,0.85,13,6,791,18.04062068976758,1
covtype_binary_20000,43,25,0.85,14,6,685,18.04062068976758,1
covtype_binary_20000,43,25,0.85,15,6,342,18.04062068976758,1
covtype_binary_20000,43,25,0.85,16,4,225,16.68100841186717,0
covtype_binary_20000,43,25,0.85,17,12,619,18.04062068976758,1
covtype_binary_20000,43,25,0.85,18,17,417,18.04062068976758,1
covtype_binary_20000,43,25,0.85,19,41,380,16.055884939750307,0
covtype_binary_20000,43,25,0.85,20,13,420,18.04062068976758,1
covtype_binary_20000,43,25,0.85,21,1,734,-0.0001933641603698022,0
covtype_binary_20000,43,25,0.85,22,8,138,17.285439602656204,0
covtype_binary_20000,43,25,0.85,23,6,692,18.04062068976758,1
covtype_binary_20000,43,25,0.85,24,8,12,17.688970798438127,0
covtype_binary_20000,43,25,0.85,25,12,850,17.753764863573224,0
covtype_binary_20000,43,25,0.85,26,12,863,18.04062068976758,1
covtype_binary_20000,43,25,0.85,27,12,389,17.82888663429868,0
covtype_binary_20000,43,25,0.85,28,9,156,18.04062077580794,1
covtype_binary_20000,43,25,0.85,29,13,500,18.04062068976758,1
covtype_binary_20000,43,25,0.85,30,42,59,10.649496221299882,0
covtype_binary_20000,43,25,0.85,31,41,173,10.637299958053152,0
covtype_binary_20000,43,25,0.85,32,32,554,18.04062068976758,1
covtype_binary_20000,43,25,0.85,33,1,559,5.374874833140569,0
covtype_binary_20000,43,25,0.85,34,2,102,17.327280274615827,0
covtype_binary_20000,43,25,0.85,35,12,46,17.42832378690744,0
covtype_binary_20000,43,25,0.85,36,12,387,16.821115348054377,0
covtype_binary_20000,43,25,0.85,37,18,531,18.04062068976758,1
covtype_binary_20000,43,25,0.85,38,1,250,0.05018145005107766,0
covtype_binary_20000,43,25,0.85,39,1,635,-0.003456893930653293,0
covtype_binary_20000,43,25,0.85,40,1,336,0.04703957015637328,0
covtype_binary_20000,43,25,0.85,41,9,280,17.98487682979676,0
covtype_binary_20000,43,25,0.85,42,9,148,17.361376813919918,0
covtype_binary_20000,43,25,0.85,43,1,106,0.0011376289579121956,0
covtype_binary_20000,43,25,0.85,44,6,705,18.04062068976758,1
covtype_binary_20000,43,25,0.85,45,6,790,18.04062068976758,1
covtype_binary_20000,43,25,0.85,46,6,634,18.04062068976758,1
covtype_binary_20000,43,25,0.85,47,12,359,17.875813618375865,0
covtype_binary_20000,43,25,0.85,48,5,729,18.04062068976758,1
covtype_binary_20000,43,25,0.85,49,6,612,18.04062068976758,1
covtype_binary_20000,43,25,0.85,50,9,332,17.70132592587625,0
covtype_binary_20000,43,25,0.85,51,7,51,17.96206276181067,0
covtype_binary_20000,43,25,0.85,52,17,83,18.04062068976758,1
covtype_binary_20000,43,25,0.85,53,6,649,18.04062068976758,1
covtype_binary_20000,43,25,0.85,54,7,501,18.04062068976758,1
covtype_binary_20000,43,25,0.85,55,31,54,18.04062068976758,1
covtype_binary_20000,43,25,0.85,56,8,43,18.04062068976758,1
covtype_binary_20000,43,25,0.85,57,8,434,17.91004306065042,0
covtype_binary_20000,43,25,0.85,58,6,329,17.837217200584867,0
covtype_binary_20000,43,25,0.85,59,1,754,-0.00014915370344259493,0
covtype_binary_20000,43,25,0.85,60,10,39,15.669899941159493,0
covtype_binary_20000,43,25,0.85,61,12,785,17.88713211290173,0
covtype_binary_20000,43,25,0.85,62,4,48,16.437112959616652,0
covtype_binary_20000,43,25,0.85,63,8,376,17.14072885702445,0
covtype_binary_20000,43,25,0.85,64,8,5,17.996602514031,0
covtype_binary_20000,43,25,0.85,65,12,804,17.09891558941996,0
covtype_binary_20000,43,25,0.85,66,12,410,16.8375138735647,0
covtype_binary_20000,43,25,0.85,67,7,67,17.880627894797595,0
covtype_binary_20000,43,25,0.85,68,2,555,0.001473397521204789,0
covtype_binary_20000,43,25,0.85,69,6,630,18.04062068976758,0
covtype_binary_20000,43,25,0.85,70,9,23,17.68300255514448,0
covtype_binary_20000,43,25,0.85,71,10,121,16.902292376976828,0
covtype_binary_20000,43,25,0.85,72,7,262,18.029951206868006,0
covtype_binary_20000,43,25,0.85,73,7,315,17.493397429884137,0
covtype_binary_20000,43,25,0.85,74,7,439,17.47732174953886,0
covtype_binary_20000,43,25,0.85,75,8,582,18.024160352059475,0
covtype_binary_20000,43,25,0.85,76,12,26,17.424991889163767,0
covtype_binary_20000,43,25,0.85,77,6,749,18.04062068976758,0
covtype_binary_20000,43,25,0.85,78,6,777,18.04062068976758,0
covtype_binary_20000,43,25,0.85,79,6,543,18.04062068976758,0
covtype_binary_20000,43,25,0.85,80,41,351,16.791725180318128,0
covtype_binary_20000,43,25,0.85,81,7,570,18.04062068976758,0
covtype_binary_20000,43,25,0.85,82,9,62,18.04062068976758,0
covtype_binary_20000,43,25,0.85,83,9,292,17.419281095017148,0
covtype_binary_20000,43,25,0.85,84,1,487,-0.00048093772493029707,0
covtype_binary_20000,43,25,0.85,85,6,916,18.04062068976758,0
covtype_binary_20000,43,25,0.85,86,6,782,17.88255633551655,0
covtype_binary_20000,43,25,0.85,87,10,375,17.538703334679376,0
covtype_binary_20000,43,25,0.85,88,6,660,18.04062068976758,0
covtype_binary_20000,43,25,0.85,89,7,301,18.04062068976758,0
covtype_binary_20000,43,25,0.85,90,1,488,-0.00011930424088479885,0
covtype_binary_20000,43,25,0.85,91,9,496,18.04062068976758,0
covtype_binary_20000,43,25,0.85,92,18,42,18.04062068976758,0
covtype_binary_20000,43,25,0.85,93,6,406,18.04062068976758,0
covtype_binary_20000,43,25,0.85,94,6,727,18.04062068976758,0
covtype_binary_20000,43,25,0.85,95,6,566,18.04062068976758,0
covtype_binary_20000,43,25,0.85,96,6,869,18.04062068976758,0
covtype_binary_20000,43,25,0.85,97,6,433,18.04062068976758,0
covtype_binary_20000,43,25,0.85,98,14,687,18.04062068976758,0
covtype_binary_20000,43,25,0.9,1,6,536,18.04062068976758,1
covtype_binary_20000,43,25,0.9,2,9,47,17.71100623820795,0
covtype_binary_20000,43,25,0.9,3,11,49,17.683834425834174,0
covtype_binary_20000,43,25,0.9,4,6,424,18.04062068976758,1
covtype_binary_20000,43,25,0.9,5,9,45,17.96178054936051,0
covtype_binary_20000,43,25,0.9,6,9,85,17.302606316054174,0
covtype_binary_20000,43,25,0.9,7,8,50,17.375387797852927,0
covtype_binary_20000,43,25,0.9,8,6,673,18.04062068976758,1
covtype_binary_20000,43,25,0.9,9,9,289,17.946646065232073,0
