dataset,budget,method,corr_threshold,seed_a,seed_b,rule_jaccard,meta_cluster_jaccard
covtype_binary_20000,50,c_prune_loro_bce,0.85,1,29,0.0989010989010989,0.28125
covtype_binary_20000,50,c_prune_loro_bce,0.85,1,31,0.06382978723404255,0.5161290322580645
covtype_binary_20000,50,c_prune_loro_bce,0.85,1,37,0.07526881720430108,0.5925925925925926
covtype_binary_20000,50,c_prune_loro_bce,0.85,1,41,0.05263157894736842,0.5
covtype_binary_20000,50,c_prune_loro_bce,0.85,1,43,0.030927835051546393,0.4666666666666667
covtype_binary_20000,50,c_prune_loro_bce,0.85,7,13,0.041666666666666664,0.41379310344827586
covtype_binary_20000,50,c_prune_loro_bce,0.85,7,19,0.1111111111111111,0.4642857142857143
covtype_binary_20000,50,c_prune_loro_bce,0.85,7,23,0.08695652173913043,0.39285714285714285
covtype_binary_20000,50,c_prune_loro_bce,0.85,7,29,0.06382978723404255,0.28125
covtype_binary_20000,50,c_prune_loro_bce,0.85,7,31,0.05263157894736842,0.5161290322580645
covtype_binary_20000,50,c_prune_loro_bce,0.85,7,37,0.02040816326530612,0.43333333333333335
covtype_binary_20000,50,c_prune_loro_bce,0.85,7,41,0.02040816326530612,0.5
covtype_binary_20000,50,c_prune_loro_bce,0.85,7,43,0.07526881720430108,0.3333333333333333
covtype_binary_20000,50,c_prune_loro_bce,0.85,13,19,0.06382978723404255,0.3333333333333333
covtype_binary_20000,50,c_prune_loro_bce,0.85,13,23,0.05263157894736842,0.4166666666666667
covtype_binary_20000,50,c_prune_loro_bce,0.85,13,29,0.010101010101010102,0.3333333333333333
covtype_binary_20000,50,c_prune_loro_bce,0.85,13,31,0.05263157894736842,0.5
covtype_binary_20000,50,c_prune_loro_bce,0.85,13,37,0.041666666666666664,0.4074074074074074
covtype_binary_20000,50,c_prune_loro_bce,0.85,13,41,0.05263157894736842,0.43333333333333335
covtype_binary_20000,50,c_prune_loro_bce,0.85,13,43,0.041666666666666664,0.39285714285714285
covtype_binary_20000,50,c_prune_loro_bce,0.85,19,23,0.1111111111111111,0.4782608695652174
covtype_binary_20000,50,c_prune_loro_bce,0.85,19,29,0.030927835051546393,0.38461538461538464
covtype_binary_20000,50,c_prune_loro_bce,0.85,19,31,0.041666666666666664,0.4482758620689655
covtype_binary_20000,50,c_prune_loro_bce,0.85,19,37,0.05263157894736842,0.52
covtype_binary_20000,50,c_prune_loro_bce,0.85,19,41,0.05263157894736842,0.4827586206896552
covtype_binary_20000,50,c_prune_loro_bce,0.85,19,43,0.030927835051546393,0.39285714285714285
covtype_binary_20000,50,c_prune_loro_bce,0.85,23,29,0.08695652173913043,0.4782608695652174
covtype_binary_20000,50,c_prune_loro_bce,0.85,23,31,0.041666666666666664,0.3793103448275862
covtype_binary_20000,50,c_prune_loro_bce,0.85,23,37,0.030927835051546393,0.44
covtype_binary_20000,50,c_prune_loro_bce,0.85,23,41,0.05263157894736842,0.3225806451612903
covtype_binary_20000,50,c_prune_loro_bce,0.85,23,43,0.0989010989010989,0.37037037037037035
covtype_binary_20000,50,c_prune_loro_bce,0.85,29,31,0.06382978723404255,0.3125
covtype_binary_20000,50,c_prune_loro_bce,0.85,29,37,0.02040816326530612,0.35714285714285715
covtype_binary_20000,50,c_prune_loro_bce,0.85,29,41,0.05263157894736842,0.34375
covtype_binary_20000,50,c_prune_loro_bce,0.85,29,43,0.041666666666666664,0.25806451612903225
covtype_binary_20000,50,c_prune_loro_bce,0.85,31,37,0.05263157894736842,0.5172413793103449
covtype_binary_20000,50,c_prune_loro_bce,0.85,31,41,0.05263157894736842,0.6333333333333333
covtype_binary_20000,50,c_prune_loro_bce,0.85,31,43,0.030927835051546393,0.45161290322580644
covtype_binary_20000,50,c_prune_loro_bce,0.85,37,41,0.041666666666666664,0.5517241379310345
covtype_binary_20000,50,c_prune_loro_bce,0.85,37,43,0.05263157894736842,0.4642857142857143
covtype_binary_20000,50,c_prune_loro_bce,0.85,41,43,0.030927835051546393,0.4375
covtype_binary_20000,100,budget_prune,0.85,1,7,0.19135802469135801,0.7647058823529411
covtype_binary_20000,100,budget_prune,0.85,1,13,0.2662337662337662,0.6
covtype_binary_20000,100,budget_prune,0.85,1,19,0.2,0.5454545454545454
covtype_binary_20000,100,budget_prune,0.85,1,23,0.16167664670658682,0.7222222222222222
covtype_binary_20000,100,budget_prune,0.85,1,29,0.17261904761904762,0.6
covtype_binary_20000,100,budget_prune,0.85,1,31,0.2356687898089172,0.6666666666666666
covtype_binary_20000,100,budget_prune,0.85,1,37,0.2645161290322581,0.7368421052631579
covtype_binary_20000,100,budget_prune,0.85,1,41,0.22929936305732485,0.7647058823529411
covtype_binary_20000,100,budget_prune,0.85,1,43,0.22012578616352202,0.6666666666666666
covtype_binary_20000,100,budget_prune,0.85,7,13,0.2125,0.6666666666666666
covtype_binary_20000,100,budget_prune,0.85,7,19,0.13690476190476192,0.5238095238095238
covtype_binary_20000,100,budget_prune,0.85,7,23,0.10285714285714286,0.7058823529411765
covtype_binary_20000,100,budget_prune,0.85,7,29,0.15294117647058825,0.7647058823529411
covtype_binary_20000,100,budget_prune,0.85,7,31,0.22929936305732485,0.75
covtype_binary_20000,100,budget_prune,0.85,7,37,0.21875,0.8235294117647058
covtype_binary_20000,100,budget_prune,0.85,7,41,0.21518987341772153,1.0
covtype_binary_20000,100,budget_prune,0.85,7,43,0.23717948717948717,0.75
covtype_binary_20000,100,budget_prune,0.85,13,19,0.19135802469135801,0.5454545454545454
covtype_binary_20000,100,budget_prune,0.85,13,23,0.13372093023255813,0.47619047619047616
covtype_binary_20000,100,budget_prune,0.85,13,29,0.17857142857142858,0.5238095238095238
covtype_binary_20000,100,budget_prune,0.85,13,31,0.21875,0.6666666666666666
covtype_binary_20000,100,budget_prune,0.85,13,37,0.26282051282051283,0.7368421052631579
covtype_binary_20000,100,budget_prune,0.85,13,41,0.19753086419753085,0.6666666666666666
covtype_binary_20000,100,budget_prune,0.85,13,43,0.28289473684210525,0.6666666666666666
covtype_binary_20000,100,budget_prune,0.85,19,23,0.32413793103448274,0.5714285714285714
covtype_binary_20000,100,budget_prune,0.85,19,29,0.3087248322147651,0.5454545454545454
covtype_binary_20000,100,budget_prune,0.85,19,31,0.09714285714285714,0.5238095238095238
covtype_binary_20000,100,budget_prune,0.85,19,37,0.17575757575757575,0.5909090909090909
covtype_binary_20000,100,budget_prune,0.85,19,41,0.12352941176470589,0.5238095238095238
covtype_binary_20000,100,budget_prune,0.85,19,43,0.14285714285714285,0.45454545454545453
covtype_binary_20000,100,budget_prune,0.85,23,29,0.29605263157894735,0.631578947368421
covtype_binary_20000,100,budget_prune,0.85,23,31,0.12138728323699421,0.6111111111111112
covtype_binary_20000,100,budget_prune,0.85,23,37,0.15976331360946747,0.6
covtype_binary_20000,100,budget_prune,0.85,23,41,0.1286549707602339,0.7058823529411765
covtype_binary_20000,100,budget_prune,0.85,23,43,0.15476190476190477,0.6111111111111112
covtype_binary_20000,100,budget_prune,0.85,29,31,0.10674157303370786,0.5789473684210527
covtype_binary_20000,100,budget_prune,0.85,29,37,0.14367816091954022,0.65
covtype_binary_20000,100,budget_prune,0.85,29,41,0.12,0.7647058823529411
covtype_binary_20000,100,budget_prune,0.85,29,43,0.16568047337278108,0.5789473684210527
covtype_binary_20000,100,budget_prune,0.85,31,37,0.2645161290322581,0.7222222222222222
covtype_binary_20000,100,budget_prune,0.85,31,41,0.18404907975460122,0.75
covtype_binary_20000,100,budget_prune,0.85,31,43,0.2679738562091503,0.6470588235294118
covtype_binary_20000,100,budget_prune,0.85,37,41,0.2111801242236025,0.8235294117647058
covtype_binary_20000,100,budget_prune,0.85,37,43,0.30666666666666664,0.631578947368421
covtype_binary_20000,100,budget_prune,0.85,41,43,0.2532467532467532,0.75
covtype_binary_20000,100,loro_bce,0.85,1,7,0.19760479041916168,0.5357142857142857
covtype_binary_20000,100,loro_bce,0.85,1,13,0.1695906432748538,0.52
covtype_binary_20000,100,loro_bce,0.85,1,19,0.19760479041916168,0.48148148148148145
covtype_binary_20000,100,loro_bce,0.85,1,23,0.15606936416184972,0.6521739130434783
covtype_binary_20000,100,loro_bce,0.85,1,29,0.1695906432748538,0.3333333333333333
covtype_binary_20000,100,loro_bce,0.85,1,31,0.2345679012345679,0.5172413793103449
covtype_binary_20000,100,loro_bce,0.85,1,37,0.17647058823529413,0.6296296296296297
covtype_binary_20000,100,loro_bce,0.85,1,41,0.16279069767441862,0.4482758620689655
covtype_binary_20000,100,loro_bce,0.85,1,43,0.15606936416184972,0.5517241379310345
covtype_binary_20000,100,loro_bce,0.85,7,13,0.15606936416184972,0.4444444444444444
covtype_binary_20000,100,loro_bce,0.85,7,19,0.13636363636363635,0.41379310344827586
covtype_binary_20000,100,loro_bce,0.85,7,23,0.13636363636363635,0.4444444444444444
covtype_binary_20000,100,loro_bce,0.85,7,29,0.12994350282485875,0.27586206896551724
covtype_binary_20000,100,loro_bce,0.85,7,31,0.20481927710843373,0.5517241379310345
covtype_binary_20000,100,loro_bce,0.85,7,37,0.1695906432748538,0.5
covtype_binary_20000,100,loro_bce,0.85,7,41,0.21951219512195122,0.4827586206896552
covtype_binary_20000,100,loro_bce,0.85,7,43,0.1695906432748538,0.4375
covtype_binary_20000,100,loro_bce,0.85,13,19,0.13636363636363635,0.3333333333333333
covtype_binary_20000,100,loro_bce,0.85,13,23,0.15606936416184972,0.4782608695652174
covtype_binary_20000,100,loro_bce,0.85,13,29,0.1111111111111111,0.391304347826087
covtype_binary_20000,100,loro_bce,0.85,13,31,0.16279069767441862,0.5384615384615384
covtype_binary_20000,100,loro_bce,0.85,13,37,0.16279069767441862,0.48148148148148145
covtype_binary_20000,100,loro_bce,0.85,13,41,0.14285714285714285,0.46153846153846156
covtype_binary_20000,100,loro_bce,0.85,13,43,0.12994350282485875,0.41379310344827586
covtype_binary_20000,100,loro_bce,0.85,19,23,0.22699386503067484,0.44
covtype_binary_20000,100,loro_bce,0.85,19,29,0.17647058823529413,0.36
covtype_binary_20000,100,loro_bce,0.85,19,31,0.19047619047619047,0.3548387096774194
covtype_binary_20000,100,loro_bce,0.85,19,37,0.13636363636363635,0.4482758620689655
covtype_binary_20000,100,loro_bce,0.85,19,41,0.10497237569060773,0.48148148148148145
covtype_binary_20000,100,loro_bce,0.85,19,43,0.10497237569060773,0.3870967741935484
covtype_binary_20000,100,loro_bce,0.85,23,29,0.19760479041916168,0.45454545454545453
covtype_binary_20000,100,loro_bce,0.85,23,31,0.14285714285714285,0.3793103448275862
covtype_binary_20000,100,loro_bce,0.85,23,37,0.14942528735632185,0.48148148148148145
covtype_binary_20000,100,loro_bce,0.85,23,41,0.14942528735632185,0.35714285714285715
covtype_binary_20000,100,loro_bce,0.85,23,43,0.1695906432748538,0.5185185185185185
covtype_binary_20000,100,loro_bce,0.85,29,31,0.16279069767441862,0.26666666666666666
covtype_binary_20000,100,loro_bce,0.85,29,37,0.14942528735632185,0.46153846153846156
covtype_binary_20000,100,loro_bce,0.85,29,41,0.19047619047619047,0.38461538461538464
covtype_binary_20000,100,loro_bce,0.85,29,43,0.10497237569060773,0.3448275862068966
covtype_binary_20000,100,loro_bce,0.85,31,37,0.15606936416184972,0.4838709677419355
covtype_binary_20000,100,loro_bce,0.85,31,41,0.19047619047619047,0.5172413793103449
covtype_binary_20000,100,loro_bce,0.85,31,43,0.15606936416184972,0.5161290322580645
covtype_binary_20000,100,loro_bce,0.85,37,41,0.1695906432748538,0.5172413793103449
covtype_binary_20000,100,loro_bce,0.85,37,43,0.19047619047619047,0.5666666666666667
covtype_binary_20000,100,loro_bce,0.85,41,43,0.16279069767441862,0.5
covtype_binary_20000,100,c_prune_loro_bce,0.85,1,7,0.08108108108108109,0.627906976744186
covtype_binary_20000,100,c_prune_loro_bce,0.85,1,13,0.0989010989010989,0.5609756097560976
covtype_binary_20000,100,c_prune_loro_bce,0.85,1,19,0.06593406593406594,0.5897435897435898
covtype_binary_20000,100,c_prune_loro_bce,0.85,1,23,0.08571428571428572,0.5641025641025641
covtype_binary_20000,100,c_prune_loro_bce,0.85,1,29,0.09090909090909091,0.5
covtype_binary_20000,100,c_prune_loro_bce,0.85,1,31,0.09289617486338798,0.6136363636363636
covtype_binary_20000,100,c_prune_loro_bce,0.85,1,37,0.11046511627906977,0.7297297297297297
covtype_binary_20000,100,c_prune_loro_bce,0.85,1,41,0.06951871657754011,0.6341463414634146
covtype_binary_20000,100,c_prune_loro_bce,0.85,1,43,0.08196721311475409,0.625
covtype_binary_20000,100,c_prune_loro_bce,0.85,7,13,0.09289617486338798,0.6097560975609756
covtype_binary_20000,100,c_prune_loro_bce,0.85,7,19,0.096045197740113,0.5609756097560976
covtype_binary_20000,100,c_prune_loro_bce,0.85,7,23,0.09195402298850575,0.46511627906976744
covtype_binary_20000,100,c_prune_loro_bce,0.85,7,29,0.09090909090909091,0.4090909090909091
covtype_binary_20000,100,c_prune_loro_bce,0.85,7,31,0.08695652173913043,0.7380952380952381
covtype_binary_20000,100,c_prune_loro_bce,0.85,7,37,0.07303370786516854,0.65
covtype_binary_20000,100,c_prune_loro_bce,0.85,7,41,0.06382978723404255,0.6829268292682927
covtype_binary_20000,100,c_prune_loro_bce,0.85,7,43,0.10614525139664804,0.5952380952380952
covtype_binary_20000,100,c_prune_loro_bce,0.85,13,19,0.07777777777777778,0.48717948717948717
covtype_binary_20000,100,c_prune_loro_bce,0.85,13,23,0.06741573033707865,0.5405405405405406
covtype_binary_20000,100,c_prune_loro_bce,0.85,13,29,0.026737967914438502,0.5135135135135135
covtype_binary_20000,100,c_prune_loro_bce,0.85,13,31,0.07526881720430108,0.675
covtype_binary_20000,100,c_prune_loro_bce,0.85,13,37,0.06111111111111111,0.6216216216216216
covtype_binary_20000,100,c_prune_loro_bce,0.85,13,41,0.06951871657754011,0.6578947368421053
covtype_binary_20000,100,c_prune_loro_bce,0.85,13,43,0.07027027027027027,0.6052631578947368
covtype_binary_20000,100,c_prune_loro_bce,0.85,19,23,0.12195121951219512,0.5714285714285714
covtype_binary_20000,100,c_prune_loro_bce,0.85,19,29,0.07514450867052024,0.6875
covtype_binary_20000,100,c_prune_loro_bce,0.85,19,31,0.0718232044198895,0.5116279069767442
covtype_binary_20000,100,c_prune_loro_bce,0.85,19,37,0.04519774011299435,0.6571428571428571
covtype_binary_20000,100,c_prune_loro_bce,0.85,19,41,0.07777777777777778,0.525
covtype_binary_20000,100,c_prune_loro_bce,0.85,19,43,0.054945054945054944,0.5128205128205128
covtype_binary_20000,100,c_prune_loro_bce,0.85,23,29,0.0963855421686747,0.6060606060606061
covtype_binary_20000,100,c_prune_loro_bce,0.85,23,31,0.1111111111111111,0.4883720930232558
covtype_binary_20000,100,c_prune_loro_bce,0.85,23,37,0.05847953216374269,0.5833333333333334
covtype_binary_20000,100,c_prune_loro_bce,0.85,23,41,0.05555555555555555,0.42857142857142855
covtype_binary_20000,100,c_prune_loro_bce,0.85,23,43,0.08045977011494253,0.4146341463414634
covtype_binary_20000,100,c_prune_loro_bce,0.85,29,31,0.06077348066298342,0.4318181818181818
covtype_binary_20000,100,c_prune_loro_bce,0.85,29,37,0.03977272727272727,0.5135135135135135
covtype_binary_20000,100,c_prune_loro_bce,0.85,29,41,0.054945054945054944,0.475
covtype_binary_20000,100,c_prune_loro_bce,0.85,29,43,0.07344632768361582,0.46153846153846156
covtype_binary_20000,100,c_prune_loro_bce,0.85,31,37,0.07909604519774012,0.675
covtype_binary_20000,100,c_prune_loro_bce,0.85,31,41,0.09289617486338798,0.7073170731707317
covtype_binary_20000,100,c_prune_loro_bce,0.85,31,43,0.06451612903225806,0.5813953488372093
covtype_binary_20000,100,c_prune_loro_bce,0.85,37,41,0.04945054945054945,0.6578947368421053
covtype_binary_20000,100,c_prune_loro_bce,0.85,37,43,0.08620689655172414,0.6944444444444444
covtype_binary_20000,100,c_prune_loro_bce,0.85,41,43,0.06451612903225806,0.6410256410256411
covtype_binary_20000,25,budget_prune,0.9,1,7,0.25,0.625
covtype_binary_20000,25,budget_prune,0.9,1,13,0.19047619047619047,0.5555555555555556
covtype_binary_20000,25,budget_prune,0.9,1,19,0.1111111111111111,0.5555555555555556
covtype_binary_20000,25,budget_prune,0.9,1,23,0.08695652173913043,0.4
covtype_binary_20000,25,budget_prune,0.9,1,29,0.06382978723404255,0.3333333333333333
covtype_binary_20000,25,budget_prune,0.9,1,31,0.19047619047619047,0.625
covtype_binary_20000,25,budget_prune,0.9,1,37,0.13636363636363635,0.5555555555555556
covtype_binary_20000,25,budget_prune,0.9,1,41,0.21951219512195122,0.5555555555555556
covtype_binary_20000,25,budget_prune,0.9,1,43,0.13636363636363635,0.5
covtype_binary_20000,25,budget_prune,0.9,7,13,0.16279069767441862,0.5714285714285714
covtype_binary_20000,25,budget_prune,0.9,7,19,0.13636363636363635,0.375
covtype_binary_20000,25,budget_prune,0.9,7,23,0.08695652173913043,0.375
covtype_binary_20000,25,budget_prune,0.9,7,29,0.13636363636363635,0.5
covtype_binary_20000,25,budget_prune,0.9,7,31,0.16279069767441862,0.6666666666666666
covtype_binary_20000,25,budget_prune,0.9,7,37,0.1111111111111111,0.5714285714285714
covtype_binary_20000,25,budget_prune,0.9,7,41,0.35135135135135137,0.8333333333333334
covtype_binary_20000,25,budget_prune,0.9,7,43,0.13636363636363635,0.8
covtype_binary_20000,25,budget_prune,0.9,13,19,0.06382978723404255,0.3333333333333333
covtype_binary_20000,25,budget_prune,0.9,13,23,0.06382978723404255,0.5
covtype_binary_20000,25,budget_prune,0.9,13,29,0.02040816326530612,0.42857142857142855
covtype_binary_20000,25,budget_prune,0.9,13,31,0.21951219512195122,0.5714285714285714
covtype_binary_20000,25,budget_prune,0.9,13,37,0.16279069767441862,0.7142857142857143
covtype_binary_20000,25,budget_prune,0.9,13,41,0.1111111111111111,0.5
covtype_binary_20000,25,budget_prune,0.9,13,43,0.21951219512195122,0.6666666666666666
covtype_binary_20000,25,budget_prune,0.9,19,23,0.25,0.3333333333333333
covtype_binary_20000,25,budget_prune,0.9,19,29,0.25,0.42857142857142855
covtype_binary_20000,25,budget_prune,0.9,19,31,0.08695652173913043,0.5714285714285714
covtype_binary_20000,25,budget_prune,0.9,19,37,0.19047619047619047,0.5
covtype_binary_20000,25,budget_prune,0.9,19,41,0.041666666666666664,0.3333333333333333
covtype_binary_20000,25,budget_prune,0.9,19,43,0.16279069767441862,0.42857142857142855
covtype_binary_20000,25,budget_prune,0.9,23,29,0.3888888888888889,0.42857142857142855
covtype_binary_20000,25,budget_prune,0.9,23,31,0.041666666666666664,0.375
covtype_binary_20000,25,budget_prune,0.9,23,37,0.08695652173913043,0.5
covtype_binary_20000,25,budget_prune,0.9,23,41,0.16279069767441862,0.3333333333333333
covtype_binary_20000,25,budget_prune,0.9,23,43,0.08695652173913043,0.42857142857142855
covtype_binary_20000,25,budget_prune,0.9,29,31,0.06382978723404255,0.5
covtype_binary_20000,25,budget_prune,0.9,29,37,0.16279069767441862,0.42857142857142855
covtype_binary_20000,25,budget_prune,0.9,29,41,0.13636363636363635,0.42857142857142855
covtype_binary_20000,25,budget_prune,0.9,29,43,0.21951219512195122,0.6
covtype_binary_20000,25,budget_prune,0.9,31,37,0.13636363636363635,0.5714285714285714
covtype_binary_20000,25,budget_prune,0.9,31,41,0.1111111111111111,0.5714285714285714
covtype_binary_20000,25,budget_prune,0.9,31,43,0.21951219512195122,0.8
covtype_binary_20000,25,budget_prune,0.9,37,41,0.08695652173913043,0.5
covtype_binary_20000,25,budget_prune,0.9,37,43,0.28205128205128205,0.6666666666666666
covtype_binary_20000,25,budget_prune,0.9,41,43,0.1111111111111111,0.6666666666666666
covtype_binary_20000,25,loro_bce,0.9,1,7,0.19047619047619047,0.7142857142857143
covtype_binary_20000,25,loro_bce,0.9,1,13,0.28205128205128205,0.7142857142857143
covtype_binary_20000,25,loro_bce,0.9,1,19,0.13636363636363635,0.45454545454545453
covtype_binary_20000,25,loro_bce,0.9,1,23,0.13636363636363635,0.4166666666666667
covtype_binary_20000,25,loro_bce,0.9,1,29,0.1111111111111111,0.45454545454545453
covtype_binary_20000,25,loro_bce,0.9,1,31,0.16279069767441862,0.6
covtype_binary_20000,25,loro_bce,0.9,1,37,0.25,0.625
covtype_binary_20000,25,loro_bce,0.9,1,41,0.19047619047619047,0.6666666666666666
covtype_binary_20000,25,loro_bce,0.9,1,43,0.25,0.6
covtype_binary_20000,25,loro_bce,0.9,7,13,0.25,1.0
covtype_binary_20000,25,loro_bce,0.9,7,19,0.08695652173913043,0.5555555555555556
covtype_binary_20000,25,loro_bce,0.9,7,23,0.08695652173913043,0.5
covtype_binary_20000,25,loro_bce,0.9,7,29,0.08695652173913043,0.5555555555555556
covtype_binary_20000,25,loro_bce,0.9,7,31,0.08695652173913043,0.5555555555555556
covtype_binary_20000,25,loro_bce,0.9,7,37,0.25,0.8333333333333334
covtype_binary_20000,25,loro_bce,0.9,7,41,0.35135135135135137,0.625
covtype_binary_20000,25,loro_bce,0.9,7,43,0.19047619047619047,0.5555555555555556
covtype_binary_20000,25,loro_bce,0.9,13,19,0.08695652173913043,0.5555555555555556
covtype_binary_20000,25,loro_bce,0.9,13,23,0.1111111111111111,0.5
covtype_binary_20000,25,loro_bce,0.9,13,29,0.1111111111111111,0.5555555555555556
covtype_binary_20000,25,loro_bce,0.9,13,31,0.19047619047619047,0.5555555555555556
covtype_binary_20000,25,loro_bce,0.9,13,37,0.16279069767441862,0.8333333333333334
covtype_binary_20000,25,loro_bce,0.9,13,41,0.21951219512195122,0.625
covtype_binary_20000,25,loro_bce,0.9,13,43,0.1111111111111111,0.5555555555555556
covtype_binary_20000,25,loro_bce,0.9,19,23,0.16279069767441862,0.46153846153846156
covtype_binary_20000,25,loro_bce,0.9,19,29,0.041666666666666664,0.5
covtype_binary_20000,25,loro_bce,0.9,19,31,0.08695652173913043,0.5
covtype_binary_20000,25,loro_bce,0.9,19,37,0.08695652173913043,0.5
covtype_binary_20000,25,loro_bce,0.9,19,41,0.041666666666666664,0.4166666666666667
covtype_binary_20000,25,loro_bce,0.9,19,43,0.06382978723404255,0.38461538461538464
covtype_binary_20000,25,loro_bce,0.9,23,29,0.1111111111111111,0.46153846153846156
covtype_binary_20000,25,loro_bce,0.9,23,31,0.06382978723404255,0.35714285714285715
covtype_binary_20000,25,loro_bce,0.9,23,37,0.02040816326530612,0.45454545454545453
covtype_binary_20000,25,loro_bce,0.9,23,41,0.08695652173913043,0.38461538461538464
covtype_binary_20000,25,loro_bce,0.9,23,43,0.06382978723404255,0.35714285714285715
covtype_binary_20000,25,loro_bce,0.9,29,31,0.02040816326530612,0.5
covtype_binary_20000,25,loro_bce,0.9,29,37,0.06382978723404255,0.6666666666666666
covtype_binary_20000,25,loro_bce,0.9,29,41,0.13636363636363635,0.4166666666666667
covtype_binary_20000,25,loro_bce,0.9,29,43,0.041666666666666664,0.38461538461538464
covtype_binary_20000,25,loro_bce,0.9,31,37,0.19047619047619047,0.5
covtype_binary_20000,25,loro_bce,0.9,31,41,0.13636363636363635,0.7
covtype_binary_20000,25,loro_bce,0.9,31,43,0.16279069767441862,0.5
covtype_binary_20000,25,loro_bce,0.9,37,41,0.3157894736842105,0.5555555555555556
covtype_binary_20000,25,loro_bce,0.9,37,43,0.21951219512195122,0.5
covtype_binary_20000,25,loro_bce,0.9,41,43,0.16279069767441862,0.5454545454545454
covtype_binary_20000,25,c_prune_loro_bce,0.9,1,7,0.02040816326530612,0.32142857142857145
covtype_binary_20000,25,c_prune_loro_bce,0.9,1,13,0.0,0.3076923076923077
covtype_binary_20000,25,c_prune_loro_bce,0.9,1,19,0.041666666666666664,0.1724137931034483
covtype_binary_20000,25,c_prune_loro_bce,0.9,1,23,0.0,0.20689655172413793
covtype_binary_20000,25,c_prune_loro_bce,0.9,1,29,0.06382978723404255,0.18518518518518517
covtype_binary_20000,25,c_prune_loro_bce,0.9,1,31,0.02040816326530612,0.3333333333333333
covtype_binary_20000,25,c_prune_loro_bce,0.9,1,37,0.1111111111111111,0.3333333333333333
covtype_binary_20000,25,c_prune_loro_bce,0.9,1,41,0.02040816326530612,0.25
covtype_binary_20000,25,c_prune_loro_bce,0.9,1,43,0.02040816326530612,0.3103448275862069
covtype_binary_20000,25,c_prune_loro_bce,0.9,7,13,0.041666666666666664,0.2692307692307692
covtype_binary_20000,25,c_prune_loro_bce,0.9,7,19,0.041666666666666664,0.2222222222222222
covtype_binary_20000,25,c_prune_loro_bce,0.9,7,23,0.02040816326530612,0.25925925925925924
covtype_binary_20000,25,c_prune_loro_bce,0.9,7,29,0.06382978723404255,0.19230769230769232
covtype_binary_20000,25,c_prune_loro_bce,0.9,7,31,0.02040816326530612,0.4
covtype_binary_20000,25,c_prune_loro_bce,0.9,7,37,0.0,0.34615384615384615
covtype_binary_20000,25,c_prune_loro_bce,0.9,7,41,0.0,0.3076923076923077
covtype_binary_20000,25,c_prune_loro_bce,0.9,7,43,0.06382978723404255,0.23333333333333334
covtype_binary_20000,25,c_prune_loro_bce,0.9,13,19,0.041666666666666664,0.25
covtype_binary_20000,25,c_prune_loro_bce,0.9,13,23,0.041666666666666664,0.2916666666666667
covtype_binary_20000,25,c_prune_loro_bce,0.9,13,29,0.02040816326530612,0.3333333333333333
covtype_binary_20000,25,c_prune_loro_bce,0.9,13,31,0.02040816326530612,0.3333333333333333
covtype_binary_20000,25,c_prune_loro_bce,0.9,13,37,0.0,0.391304347826087
covtype_binary_20000,25,c_prune_loro_bce,0.9,13,41,0.041666666666666664,0.2916666666666667
covtype_binary_20000,25,c_prune_loro_bce,0.9,13,43,0.02040816326530612,0.21428571428571427
covtype_binary_20000,25,c_prune_loro_bce,0.9,19,23,0.08695652173913043,0.4090909090909091
covtype_binary_20000,25,c_prune_loro_bce,0.9,19,29,0.0,0.4
covtype_binary_20000,25,c_prune_loro_bce,0.9,19,31,0.0,0.18518518518518517
covtype_binary_20000,25,c_prune_loro_bce,0.9,19,37,0.02040816326530612,0.391304347826087
covtype_binary_20000,25,c_prune_loro_bce,0.9,19,41,0.0,0.06896551724137931
covtype_binary_20000,25,c_prune_loro_bce,0.9,19,43,0.0,0.1724137931034483
covtype_binary_20000,25,c_prune_loro_bce,0.9,23,29,0.041666666666666664,0.38095238095238093
covtype_binary_20000,25,c_prune_loro_bce,0.9,23,31,0.0,0.32
covtype_binary_20000,25,c_prune_loro_bce,0.9,23,37,0.0,0.375
covtype_binary_20000,25,c_prune_loro_bce,0.9,23,41,0.02040816326530612,0.10344827586206896
covtype_binary_20000,25,c_prune_loro_bce,0.9,23,43,0.041666666666666664,0.20689655172413793
covtype_binary_20000,25,c_prune_loro_bce,0.9,29,31,0.08695652173913043,0.25
covtype_binary_20000,25,c_prune_loro_bce,0.9,29,37,0.02040816326530612,0.36363636363636365
covtype_binary_20000,25,c_prune_loro_bce,0.9,29,41,0.06382978723404255,0.20833333333333334
covtype_binary_20000,25,c_prune_loro_bce,0.9,29,43,0.041666666666666664,0.18518518518518517
covtype_binary_20000,25,c_prune_loro_bce,0.9,31,37,0.06382978723404255,0.36
covtype_binary_20000,25,c_prune_loro_bce,0.9,31,41,0.041666666666666664,0.32
covtype_binary_20000,25,c_prune_loro_bce,0.9,31,43,0.041666666666666664,0.2857142857142857
covtype_binary_20000,25,c_prune_loro_bce,0.9,37,41,0.041666666666666664,0.2692307692307692
covtype_binary_20000,25,c_prune_loro_bce,0.9,37,43,0.06382978723404255,0.44
covtype_binary_20000,25,c_prune_loro_bce,0.9,41,43,0.06382978723404255,0.25
covtype_binary_20000,50,budget_prune,0.9,1,7,0.20987654320987653,0.5333333333333333
covtype_binary_20000,50,budget_prune,0.9,1,13,0.2857142857142857,0.42857142857142855
