bootstrap_iter,seed,budget,method,f1,roc_auc,pr_auc,fidelity,agreement,effective_selected_rules
49,19,50,loro_bce,0.7647652700656234,0.832227392120075,0.7990430697993715,0.05876335897538312,0.95575,50
49,19,50,c_prune_loro_bce,0.7720258835241414,0.8404918073796123,0.8083398694056207,0.05759323900257113,0.94775,50
49,19,100,budget_prune,0.7685093780848964,0.8329105691056911,0.7972327873428658,0.0672831601257681,0.93275,100
49,19,100,loro_bce,0.7656565656565657,0.8360765478424016,0.8057561698377872,0.05444459017763882,0.95975,100
49,19,100,c_prune_loro_bce,0.772218073188947,0.8422656660412757,0.8108004431372795,0.05887446554457967,0.946,75
49,23,25,budget_prune,0.6108094129816395,0.6600003752345216,0.6734029888862906,0.23479873865076584,0.63275,25
49,23,25,loro_bce,0.7583227445997459,0.8394799249530956,0.8153623681684098,0.06853756931590946,0.92475,25
49,23,25,c_prune_loro_bce,0.7637892653969824,0.8443867417135709,0.8180750921743265,0.04943598329506342,0.94825,25
49,23,50,budget_prune,0.6641179683233206,0.7580475297060664,0.7596810376221044,0.1903814520781642,0.758,50
49,23,50,loro_bce,0.7651439920556107,0.8462944340212631,0.8205226926458468,0.05459486495933899,0.944,50
49,23,50,c_prune_loro_bce,0.7727384162784996,0.8536045028142589,0.8259404664058776,0.035210825008765566,0.96575,50
49,23,100,budget_prune,0.771964461994077,0.8475712320200125,0.8235248974157177,0.05096889942022146,0.953,100
49,23,100,loro_bce,0.771042944785276,0.8496382739212007,0.8250593593742043,0.04560557301302349,0.95475,100
49,23,100,c_prune_loro_bce,0.7766323024054983,0.8554218886804251,0.8284982174314296,0.0385683588267315,0.9635,75
49,29,25,budget_prune,0.749876421156698,0.8029508442776736,0.7673767359521196,0.09570974175356727,0.89625,25
49,29,25,loro_bce,0.7695694716242661,0.8278531582238898,0.7874105908900135,0.05833436624753901,0.93925,25
49,29,25,c_prune_loro_bce,0.7815757575757576,0.838027517198249,0.7999648554755053,0.03728147692089755,0.968,25
49,29,50,budget_prune,0.7704511650966782,0.8287864915572233,0.786252383365599,0.05633640200801909,0.93825,50
49,29,50,loro_bce,0.7817333660692365,0.8380565353345842,0.8019936933092743,0.03672498851091083,0.9725,50
49,29,50,c_prune_loro_bce,0.7808319143760643,0.840568105065666,0.7978223484976761,0.033153466812634765,0.9725,50
49,29,100,budget_prune,0.7830119599707103,0.8372803001876172,0.7951238352343822,0.03996794983575904,0.9625,100
49,29,100,loro_bce,0.7839220462850183,0.8402669168230144,0.8003283881702605,0.03342559032678533,0.975,100
49,29,100,c_prune_loro_bce,0.7868131868131868,0.8438646654158849,0.8021518787544982,0.03786848095090972,0.964,79
50,19,25,budget_prune,0.22192866578599735,0.587172607879925,0.591725306394452,0.24242787481954098,0.5895,25
50,19,25,loro_bce,0.758137205808713,0.8245931207004378,0.7917897799527339,0.07896346914256287,0.92975,25
50,19,25,c_prune_loro_bce,0.7606989111167384,0.8273430894308942,0.7919721684732077,0.05531158471893218,0.963,25
50,19,50,budget_prune,0.648539778449144,0.7119842401500938,0.7028736674743025,0.20275832031102425,0.69925,50
50,19,50,loro_bce,0.767459324155194,0.8326724202626642,0.7992797954240907,0.055344186329359474,0.9535,50
50,19,50,c_prune_loro_bce,0.7714427367377293,0.841609756097561,0.8133128791311812,0.05790355166204148,0.94425,50
50,19,100,budget_prune,0.7686235816477553,0.8328285178236399,0.7969414336606532,0.06730550432533725,0.93225,100
50,19,100,loro_bce,0.7664731128502903,0.8363159474671669,0.8059732347704647,0.05433126835775121,0.959,100
50,19,100,c_prune_loro_bce,0.7729300941993059,0.843362851782364,0.8122577128741548,0.05998080800577321,0.94075,78
50,23,25,budget_prune,0.6108094129816395,0.6600003752345216,0.6734029888862906,0.23479873863578193,0.63275,25
50,23,25,loro_bce,0.760770400405474,0.840950343964978,0.816876000567101,0.06463058974098829,0.927,25
50,23,25,c_prune_loro_bce,0.7605633802816901,0.841494684177611,0.8123146813433648,0.05380468650167747,0.94325,25
50,23,50,budget_prune,0.6571271326362136,0.7575552220137587,0.7592031091094078,0.1894171417298233,0.752,50
50,23,50,loro_bce,0.7666831438457736,0.8464367729831145,0.8213772326199815,0.0505658474462565,0.949,50
50,23,50,c_prune_loro_bce,0.7743677878713479,0.8539932457786117,0.8258572914683648,0.036637269092737235,0.96525,50
50,23,100,budget_prune,0.7712450592885376,0.8458799249530957,0.8216699390341039,0.052687204227744575,0.951,100
50,23,100,loro_bce,0.7704433497536946,0.8496107567229518,0.8242779295394964,0.044915917723917544,0.9545,100
50,23,100,c_prune_loro_bce,0.7771765863256271,0.8558288930581612,0.8291142607181778,0.03980382668610676,0.9595,77
50,29,25,budget_prune,0.749876421156698,0.8029508442776736,0.7673767359521196,0.09570974177339801,0.89625,25
50,29,25,loro_bce,0.7703957010258915,0.8278183864915573,0.7872411314028808,0.05819321899190275,0.94025,25
50,29,25,c_prune_loro_bce,0.7837706511175899,0.8359444652908068,0.796612834905073,0.04020858011380781,0.96775,25
50,29,50,budget_prune,0.7707196029776675,0.8282641651031897,0.7855833118084197,0.05736537893525214,0.93825,50
50,29,50,loro_bce,0.7817333660692365,0.8380565353345842,0.8019936933092743,0.03672499017181454,0.9725,50
50,29,50,c_prune_loro_bce,0.7814859926918393,0.8402368980612883,0.7963696441998132,0.03358472168734417,0.971,50
50,29,100,budget_prune,0.7839882841103246,0.8372490306441527,0.7947313810608769,0.03995743265008703,0.9615,100
50,29,100,loro_bce,0.7841130604288499,0.8402363977485929,0.8002761734110396,0.03338371766726587,0.97525,100
50,29,100,c_prune_loro_bce,0.7865168539325843,0.8434806754221389,0.8010094550365089,0.03804235079447284,0.96325,78
51,19,25,budget_prune,0.22192866578599735,0.587172607879925,0.591725306394452,0.24242787481955294,0.5895,25
51,19,25,loro_bce,0.758137205808713,0.8245931207004378,0.7917897799527339,0.07896346914256287,0.92975,25
51,19,25,c_prune_loro_bce,0.757427021441488,0.8229028142589118,0.7953760624181088,0.05604797846561331,0.972,25
51,19,50,budget_prune,0.648539778449144,0.7119842401500938,0.7028736674743025,0.2027583203151858,0.69925,50
51,19,50,loro_bce,0.767459324155194,0.8326724202626642,0.7992797954240907,0.05534418212028883,0.9535,50
51,19,50,c_prune_loro_bce,0.7705326032852166,0.8400958098811756,0.809544320269729,0.057301711365277626,0.94925,50
51,19,100,budget_prune,0.7675622381069755,0.8312067542213883,0.7936104916225906,0.06924922403608352,0.929,100
51,19,100,loro_bce,0.7656565656565657,0.8360785490931831,0.8057541753559494,0.05444088687571166,0.95975,100
51,19,100,c_prune_loro_bce,0.7716064757160648,0.8421565978736709,0.810774995042731,0.05900883600731169,0.9465,75
51,23,25,budget_prune,0.6108094129816395,0.6600003752345216,0.6734029888862906,0.23479873870471113,0.63275,25
51,23,25,loro_bce,0.7615189873417721,0.8408685428392746,0.8164391802446549,0.0647284101912023,0.927,25
51,23,25,c_prune_loro_bce,0.7654320987654321,0.8450218886804253,0.8181224167984409,0.046783830962745306,0.951,25
51,23,50,budget_prune,0.6601307189542484,0.7579109443402126,0.759111714467951,0.19027738799996313,0.7585,50
51,23,50,loro_bce,0.7673328398717,0.8465215759849907,0.8210483981804811,0.05139883776072193,0.94925,50
51,23,50,c_prune_loro_bce,0.774288518155054,0.8537055659787367,0.8256793865973036,0.03511973799027469,0.966,50
51,23,100,budget_prune,0.7715836211149482,0.8475677298311443,0.8235124498680405,0.05098426371116401,0.953,100
51,23,100,loro_bce,0.7693822298793994,0.8496002501563478,0.8243858596366871,0.04506610633891456,0.95325,100
51,23,100,c_prune_loro_bce,0.7778869778869779,0.855589493433396,0.8299035748246703,0.03830315675246578,0.962,74
51,29,25,budget_prune,0.7503700049333991,0.8027864915572234,0.7673965248882268,0.09575672893187448,0.89625,25
51,29,25,loro_bce,0.76840303252629,0.8300147592245154,0.7857834364357196,0.04471201642238715,0.962,25
51,29,25,c_prune_loro_bce,0.7769643728648121,0.8335039399624766,0.7885776160878493,0.0394152720620521,0.96125,25
51,29,50,budget_prune,0.7707196029776675,0.8282641651031897,0.7855833118084197,0.05736537904312543,0.93825,50
51,29,50,loro_bce,0.7833537331701347,0.8379824890556598,0.7997890784944328,0.034731646232874516,0.9775,50
51,29,50,c_prune_loro_bce,0.7803214807598636,0.8395397123202001,0.7952130621083895,0.03413452300517598,0.97375,50
51,29,100,budget_prune,0.7839882841103246,0.8372510318949343,0.7947315096292069,0.039960834191544566,0.9615,100
51,29,100,loro_bce,0.7819951338199513,0.8398133833646029,0.7991656497486053,0.03457453931964517,0.97375,100
51,29,100,c_prune_loro_bce,0.7868131868131868,0.8428535334584115,0.7988955733917733,0.03864412059741888,0.9645,77
52,19,25,budget_prune,0.22192866578599735,0.587172607879925,0.591725306394452,0.24242787481954087,0.5895,25
52,19,25,loro_bce,0.7586379569354031,0.8245801125703565,0.7917784374784672,0.07885368428760185,0.92875,25
52,19,25,c_prune_loro_bce,0.7655502392344498,0.8335754846779239,0.8016566275128584,0.05245617158789102,0.965,25
52,19,50,budget_prune,0.648539778449144,0.7119842401500938,0.7028736674743025,0.20275832033212465,0.69925,50
52,19,50,loro_bce,0.7671507260891337,0.8326819262038775,0.7993818092723395,0.05533106309303108,0.95375,50
52,19,50,c_prune_loro_bce,0.7706832298136645,0.8412370231394621,0.8133545563878739,0.05900007008575981,0.944,50
52,19,100,budget_prune,0.7686990866452728,0.8329090681676047,0.7972757613048198,0.06731581021169154,0.9325,100
52,19,100,loro_bce,0.7664731128502903,0.836318699186992,0.805971532435409,0.05433522780178392,0.959,100
52,19,100,c_prune_loro_bce,0.7704511650966782,0.8426989368355221,0.8141043497061088,0.060511296873920525,0.93975,79
52,23,25,budget_prune,0.6108094129816395,0.6600003752345216,0.6734029888862906,0.23479873863578193,0.63275,25
52,23,25,loro_bce,0.7612053684477083,0.8408155096935586,0.816449523240124,0.06468717356845842,0.92725,25
52,23,25,c_prune_loro_bce,0.7626324870594035,0.8454271419637274,0.8188169339387594,0.048711534100898776,0.94925,25
52,23,50,budget_prune,0.6641179683233206,0.7580465290806754,0.7596801348702932,0.19038357544145082,0.758,50
52,23,50,loro_bce,0.7673328398717,0.8465215759849907,0.8210483981804811,0.05139883780057129,0.94925,50
52,23,50,c_prune_loro_bce,0.7743677878713479,0.8539917448405254,0.8258476872941685,0.03667804682671269,0.96525,50
52,23,100,budget_prune,0.771964461994077,0.8475714821763602,0.8235250035241233,0.0509690285927269,0.953,100
52,23,100,loro_bce,0.7699507389162562,0.8498479049405878,0.8244029988978541,0.04463835848437507,0.9545,100
52,23,100,c_prune_loro_bce,0.7777230162641695,0.855884177611007,0.829346488250675,0.03979287227419367,0.9595,75
52,29,25,budget_prune,0.37735849056603776,0.6052285178236397,0.6175867313439921,0.23217418924173336,0.54825,25
52,29,25,loro_bce,0.7697947214076246,0.8276935584740461,0.7872196737200249,0.05876383561098987,0.93875,25
52,29,25,c_prune_loro_bce,0.7800486618004866,0.8346106316447779,0.7904409045035208,0.039776442057318395,0.96025,25
52,29,50,budget_prune,0.7707196029776675,0.8282641651031897,0.7855833118084197,0.057365378812623,0.93825,50
52,29,50,loro_bce,0.7842658196921574,0.8392853033145714,0.8023803133415208,0.033025854820449424,0.974,50
52,29,50,c_prune_loro_bce,0.7805115712545676,0.8402391494684178,0.7986381974350321,0.03509817067009754,0.967,50
52,29,100,budget_prune,0.7830119599707103,0.8372795497185741,0.7951152775156823,0.03997075586254122,0.9625,100
52,29,100,loro_bce,0.7819512195121952,0.8404277673545966,0.8013883148978613,0.031815942527700966,0.97425,100
52,29,100,c_prune_loro_bce,0.7831825959423124,0.8427242026266417,0.8027708264570415,0.038337468008427716,0.963,77
53,19,25,budget_prune,0.22192866578599735,0.587172607879925,0.591725306394452,0.24242787481955294,0.5895,25
53,19,25,loro_bce,0.7476454962569428,0.8179494684177611,0.7824869088389248,0.10285053203949815,0.8665,25
53,19,25,c_prune_loro_bce,0.7662468513853904,0.833921200750469,0.8036973351100504,0.052176782156314744,0.96375,25
53,19,50,budget_prune,0.648539778449144,0.7119842401500938,0.7028736674743025,0.2027583203672389,0.69925,50
53,19,50,loro_bce,0.7628657921291625,0.8324462789243278,0.7995236490312615,0.05893163010913363,0.95425,50
53,19,50,c_prune_loro_bce,0.7718337894998756,0.8406013758599125,0.8085740415742428,0.05793576523007358,0.9475,50
53,19,100,budget_prune,0.7691169215589542,0.8327714821763603,0.7968083918067577,0.0674314231969426,0.93325,100
53,19,100,loro_bce,0.7666666666666667,0.8363111944965603,0.8059662386769985,0.05427937483467927,0.95925,100
53,19,100,c_prune_loro_bce,0.7723759660932435,0.8429731081926204,0.8123906116962195,0.059425108325840956,0.946,76
53,23,25,budget_prune,0.6108094129816395,0.6600003752345216,0.6734029888862906,0.23479873855732455,0.63275,25
53,23,25,loro_bce,0.7612053684477083,0.8408155096935586,0.816449523240124,0.06468717202853003,0.92725,25
53,23,25,c_prune_loro_bce,0.7609828741623231,0.8415121951219511,0.8067115039257149,0.04972726280861445,0.94825,25
53,23,50,budget_prune,0.6641179683233206,0.7580475297060664,0.7596810376221044,0.1903814519457904,0.758,50
53,23,50,loro_bce,0.7673328398717,0.8465215759849907,0.8210483981804811,0.051398837797886836,0.94925,50
53,23,50,c_prune_loro_bce,0.7722918201915991,0.8535169480925578,0.8253323158041981,0.03517063972404268,0.96375,50
53,23,100,budget_prune,0.7717739945719221,0.8475672295184491,0.8235071981008428,0.05098114210488414,0.95325,100
53,23,100,loro_bce,0.7713444553483808,0.8496457786116323,0.8250395080882019,0.0455788216489628,0.955,100
53,23,100,c_prune_loro_bce,0.7752698724239451,0.855492182614134,0.8287151262191745,0.03800717499285704,0.9615,74
53,29,25,budget_prune,0.37735849056603776,0.6052285178236397,0.6175867313439921,0.23217418956303076,0.54825,25
53,29,25,loro_bce,0.7703957010258915,0.8278183864915573,0.7872411314028808,0.058193218527861815,0.94025,25
53,29,25,c_prune_loro_bce,0.7831793874574623,0.8368462789243277,0.7933524447381368,0.03793696193251751,0.96775,25
53,29,50,budget_prune,0.7707196029776675,0.8282641651031897,0.7855833118084197,0.05736537913174498,0.93825,50
53,29,50,loro_bce,0.7837771805521623,0.8392550343964978,0.8023433998278221,0.03232224155877234,0.975,50
53,29,50,c_prune_loro_bce,0.7837573385518591,0.840930081300813,0.796890654014965,0.03579494400378203,0.96975,50
53,29,100,budget_prune,0.78271484375,0.8373866166353973,0.7949281346974809,0.040196131463239665,0.96125,100
53,29,100,loro_bce,0.78369140625,0.8401450906816761,0.7995541535526671,0.032501858373259425,0.97375,100
53,29,100,c_prune_loro_bce,0.78515625,0.8436097560975611,0.8011812767636053,0.03809677114381513,0.96525,78
54,19,25,budget_prune,0.22192866578599735,0.587172607879925,0.591725306394452,0.24242787481953296,0.5895,25
54,19,25,loro_bce,0.7586379569354031,0.8245801125703565,0.7917784374784672,0.07885379343705566,0.92875,25
54,19,25,c_prune_loro_bce,0.7650025214321735,0.8336015009380863,0.801746059961792,0.053584889826341776,0.96325,25
54,19,50,budget_prune,0.648539778449144,0.7119842401500938,0.7028736674743025,0.2027583202601828,0.69925,50
54,19,50,loro_bce,0.7672672672672672,0.8326233896185116,0.7990308950005285,0.055134865444340035,0.95325,50
54,19,50,c_prune_loro_bce,0.7714427367377293,0.8416125078173857,0.8132846923528236,0.05790890606709513,0.94425,50
54,19,100,budget_prune,0.7684340320591861,0.8328252657911195,0.7970360555383658,0.0675036260830407,0.932,100
54,19,100,loro_bce,0.7666666666666667,0.8362979362101313,0.8060199772769965,0.05428769518792732,0.95925,100
54,19,100,c_prune_loro_bce,0.7743373792420114,0.8435402126328955,0.8130007132375555,0.06022061745303161,0.9395,78
54,23,25,budget_prune,0.6108094129816395,0.6600003752345216,0.6734029888862906,0.23479873863364667,0.63275,25
54,23,25,loro_bce,0.7615189873417721,0.8408685428392746,0.8164391802446549,0.06472840577567116,0.927,25
54,23,25,c_prune_loro_bce,0.761315854563443,0.8451477173233272,0.8199137711256728,0.048618557823610194,0.94975,25
54,23,50,budget_prune,0.6641179683233206,0.7580402751719824,0.7596686862488863,0.1904034270080999,0.758,50
54,23,50,loro_bce,0.7675622381069755,0.8461033145716073,0.8202394264761586,0.050603169446087864,0.94875,50
54,23,50,c_prune_loro_bce,0.7745891586951189,0.8537058161350843,0.8255756356850077,0.03513425381418801,0.96625,50
54,23,100,budget_prune,0.7723797780517879,0.8474674171357099,0.8234921532356004,0.0509499532211939,0.95275,100
54,23,100,loro_bce,0.7700640078778926,0.8495677298311444,0.8241892309569226,0.044905922416863885,0.9545,100
54,23,100,c_prune_loro_bce,0.7781871775976419,0.8556670419011883,0.8293632960418166,0.039101265890145426,0.96175,75
54,29,25,budget_prune,0.7503700049333991,0.8027864915572234,0.7673965248882268,0.09575673135610296,0.89625,25
54,29,25,loro_bce,0.7695694716242661,0.8278531582238898,0.7874105908900135,0.05833437339939997,0.93925,25
54,29,25,c_prune_loro_bce,0.7792081612824873,0.8344750469043152,0.7900477060595517,0.041010157548943355,0.96,25
54,29,50,budget_prune,0.7727722772277228,0.8293103189493434,0.7875048869110831,0.05330299306090477,0.94425,50
54,29,50,loro_bce,0.783014236622484,0.838013258286429,0.8017624429152009,0.03680955455987674,0.97175,50
54,29,50,c_prune_loro_bce,0.7819329771733852,0.8399862414008755,0.7952378788429666,0.032550904053732795,0.97225,50
54,29,100,budget_prune,0.7830119599707103,0.8372780487804878,0.7951184240196802,0.03996903040901464,0.9625,100
54,29,100,loro_bce,0.7839220462850183,0.8402669168230144,0.8003283881702605,0.03342559025592044,0.975,100
54,29,100,c_prune_loro_bce,0.7863080684596577,0.8434474046278925,0.8014132739860202,0.03697666578406474,0.96575,79
55,19,25,budget_prune,0.22192866578599735,0.587172607879925,0.591725306394452,0.24242787481953296,0.5895,25
55,19,25,loro_bce,0.7372116349047142,0.8116730456535335,0.775472234161016,0.09594988995583943,0.89275,25
55,19,25,c_prune_loro_bce,0.7655816300782236,0.8337488430268918,0.8035442504999566,0.053423063394796355,0.962,25
55,19,50,budget_prune,0.6506572295247725,0.7123774859287054,0.7028332067344782,0.20268840970058163,0.70025,50
55,19,50,loro_bce,0.7628188936600152,0.8323909943714821,0.7994965923976569,0.05951293895783211,0.952,50
55,19,50,c_prune_loro_bce,0.7717553455992043,0.8410048780487804,0.8130040923836993,0.058771690584621374,0.94475,50
55,19,100,budget_prune,0.7685093780848964,0.8328963101938712,0.7971288413152833,0.06709396988209046,0.93325,100
55,19,100,loro_bce,0.7678346357448954,0.8365621013133208,0.8064211224378154,0.054397839294179934,0.959,100
55,19,100,c_prune_loro_bce,0.7693452380952381,0.8420853033145718,0.8141370603991495,0.05990823004545207,0.94125,77
55,23,25,budget_prune,0.6108094129816395,0.6600003752345216,0.6734029888862906,0.23479873854259295,0.63275,25
55,23,25,loro_bce,0.7612053684477083,0.8407712320200126,0.8163195172707738,0.06477107088633208,0.92675,25
55,23,25,c_prune_loro_bce,0.7609780439121756,0.8441305816135083,0.815689761597731,0.05374121349787529,0.943,25
55,23,50,budget_prune,0.6641179683233206,0.7580475297060664,0.7596810376221044,0.1903814519906686,0.758,50
55,23,50,loro_bce,0.7660208643815202,0.8459196998123827,0.8201213466488506,0.05406564968935413,0.945,50
55,23,50,c_prune_loro_bce,0.7779681762545899,0.8539772357723576,0.8255432319410169,0.03773140181050708,0.96375,50
55,23,100,budget_prune,0.771964461994077,0.8475712320200125,0.8235248974157177,0.050969013618163486,0.953,100
55,23,100,loro_bce,0.7693822298793994,0.8496212632895561,0.8244740546583293,0.04509986520114144,0.95325,100
55,23,100,c_prune_loro_bce,0.7763837638376384,0.8554293933708568,0.8289100174766832,0.03990579590328606,0.95975,75
55,29,25,budget_prune,0.7503700049333991,0.8027864915572234,0.7673965248882268,0.09575673039697731,0.89625,25
55,29,25,loro_bce,0.7695694716242661,0.8278531582238898,0.7874105908900135,0.05833436624753901,0.93925,25
55,29,25,c_prune_loro_bce,0.781524926686217,0.8365310819262038,0.7967229774672977,0.03740679641610231,0.97425,25
55,29,50,budget_prune,0.7707196029776675,0.8282641651031897,0.7855833118084197,0.0573653787994121,0.93825,50
55,29,50,loro_bce,0.7828220858895706,0.8381758599124454,0.802051550693503,0.03677166898224935,0.9725,50
55,29,50,c_prune_loro_bce,0.7811284046692607,0.8406153846153845,0.7975862538829663,0.032931978090556716,0.97175,50
55,29,100,budget_prune,0.7825237979009031,0.8373933708567854,0.795190366407572,0.040203605513740935,0.962,100
55,29,100,loro_bce,0.7839220462850183,0.8402669168230144,0.8003283881702605,0.03342559026282586,0.975,100
55,29,100,c_prune_loro_bce,0.7861328125,0.8436707942464039,0.8015592605997881,0.037808035239919505,0.96475,79
56,19,25,budget_prune,0.22192866578599735,0.587172607879925,0.591725306394452,0.24242787481955294,0.5895,25
56,19,25,loro_bce,0.758137205808713,0.8245931207004378,0.7917897799527339,0.07896346913226081,0.92975,25
56,19,25,c_prune_loro_bce,0.7672544080604534,0.83496110068793,0.8022087165358163,0.054136048294605915,0.96075,25
56,19,50,budget_prune,0.648539778449144,0.7119842401500938,0.7028736674743025,0.20275832036546598,0.69925,50
56,19,50,loro_bce,0.767459324155194,0.8326724202626642,0.7992797954240907,0.05534418220391065,0.9535,50
56,19,50,c_prune_loro_bce,0.7706832298136645,0.8412370231394621,0.8133545563878739,0.059000070502830806,0.944,50
56,19,100,budget_prune,0.7687376725838264,0.8327242026266417,0.7966416221088619,0.06744035632611135,0.93225,100
56,19,100,loro_bce,0.7664731128502903,0.8363154471544716,0.8059659928422509,0.05433178630761378,0.959,100
56,19,100,c_prune_loro_bce,0.769154475576494,0.8427477173233271,0.8145856680701395,0.06083690921513969,0.9415,78
56,23,25,budget_prune,0.6108094129816395,0.6600003752345216,0.6734029888862906,0.23479873864951117,0.63275,25
56,23,25,loro_bce,0.7635270541082164,0.8429836147592245,0.8184346948040846,0.061300603133456595,0.94,25
56,23,25,c_prune_loro_bce,0.763816604708798,0.8445460913070669,0.8174755998092372,0.04864697188552806,0.94925,25
56,23,50,budget_prune,0.6641179683233206,0.7580475297060664,0.7596810376221044,0.19038144904911117,0.758,50
56,23,50,loro_bce,0.7673328398717,0.8465215759849907,0.8210483981804811,0.05139883780189432,0.94925,50
56,23,50,c_prune_loro_bce,0.7745891586951189,0.8531474671669794,0.8246632899710892,0.03488641307943274,0.96875,50
56,23,100,budget_prune,0.7723797780517879,0.8474754221388369,0.8235010366203677,0.05093792159866719,0.95275,100
56,23,100,loro_bce,0.7700640078778926,0.8495677298311444,0.8241892309569226,0.04490592244535544,0.9545,100
56,23,100,c_prune_loro_bce,0.7760826771653543,0.8552170106316448,0.8286267141777929,0.039273626645493824,0.9605,76
56,29,25,budget_prune,0.37735849056603776,0.6052285178236397,0.6175867313439921,0.23217419020313984,0.54825,25
56,29,25,loro_bce,0.7669760625305325,0.8278156347717324,0.7845516730434171,0.05526318807763954,0.94325,25
56,29,25,c_prune_loro_bce,0.7784256559766763,0.8364577861163228,0.79549218349967,0.036480651931275795,0.97175,25
56,29,50,budget_prune,0.7673956262425448,0.8234311444652908,0.7811185810718825,0.06247820333302101,0.93025,50
56,29,50,loro_bce,0.7797604497677829,0.8379116948092559,0.7997002000495552,0.03465704945202391,0.977,50
56,29,50,c_prune_loro_bce,0.7808085728202631,0.8396772983114446,0.795354848880254,0.03382904484132264,0.97325,50
56,29,100,budget_prune,0.7825237979009031,0.8373936210131332,0.7951891371859785,0.04020257800240084,0.962,100
56,29,100,loro_bce,0.7813411078717201,0.8397315822388993,0.7992172408185679,0.03453713621686508,0.97225,100
56,29,100,c_prune_loro_bce,0.78564453125,0.8426591619762351,0.7990586231588321,0.03827845100107212,0.96525,76
57,19,25,budget_prune,0.22192866578599735,0.587172607879925,0.591725306394452,0.24242787481952502,0.5895,25
57,19,25,loro_bce,0.7586379569354031,0.8245801125703565,0.7917784374784672,0.07885348955551402,0.92875,25
57,19,25,c_prune_loro_bce,0.7682651267888526,0.8325210756722953,0.8020629483020426,0.05454263591208025,0.959,25
57,19,50,budget_prune,0.648539778449144,0.7119842401500938,0.7028736674743025,0.20275832029457938,0.69925,50
57,19,50,loro_bce,0.7634435748548346,0.8320570356472796,0.7984000599727255,0.05896086139344832,0.9535,50
57,19,50,c_prune_loro_bce,0.7716340193404414,0.8416245153220763,0.8120694553837071,0.056171961299490696,0.9445,50
57,19,100,budget_prune,0.7691169215589542,0.8327729831144466,0.796860969061947,0.06740032986852748,0.93325,100
57,19,100,loro_bce,0.7656565656565657,0.8360787992495309,0.805758651482033,0.05444604432218341,0.95975,100
57,19,100,c_prune_loro_bce,0.7715207144629125,0.8432855534709194,0.8127897566020947,0.05974588920486819,0.9395,80
57,23,25,budget_prune,0.6108094129816395,0.6600003752345216,0.6734029888862906,0.23479873869938137,0.63275,25
57,23,25,loro_bce,0.7612053684477083,0.8408155096935586,0.816449523240124,0.06468717126944007,0.92725,25
57,23,25,c_prune_loro_bce,0.7615729218516675,0.8440642901813633,0.8147387989318761,0.05334083078114479,0.945,25
57,23,50,budget_prune,0.6604955077593248,0.7579084427767355,0.7591132256504178,0.19027712985333775,0.75825,50
57,23,50,loro_bce,0.7675622381069755,0.8461033145716073,0.8202394264761586,0.05060316880572738,0.94875,50
57,23,50,c_prune_loro_bce,0.772369714847591,0.8534143839899936,0.8247484710653209,0.0347635462200925,0.9635,50
57,23,100,budget_prune,0.7715836211149482,0.847570981863665,0.8235199712134631,0.05098307014979552,0.953,100
57,23,100,loro_bce,0.7700640078778926,0.8495677298311444,0.8241892309569226,0.04490592243781228,0.9545,100
57,23,100,c_prune_loro_bce,0.7756504663721159,0.855410631644778,0.8278116389070334,0.038545394083894007,0.961,76
57,29,25,budget_prune,0.7503700049333991,0.8027864915572234,0.7673965248882268,0.09575673034449847,0.89625,25
57,29,25,loro_bce,0.7703957010258915,0.8278183864915573,0.7872411314028808,0.05819322237231335,0.94025,25
57,29,25,c_prune_loro_bce,0.7805948317893711,0.8369636022514071,0.7934717176770245,0.037574110784732724,0.97025,25
57,29,50,budget_prune,0.7707196029776675,0.8282641651031897,0.7855833118084197,0.05736537945818464,0.93825,50
57,29,50,loro_bce,0.7828220858895706,0.8381758599124454,0.802051550693503,0.03677166376918855,0.9725,50
57,29,50,c_prune_loro_bce,0.7814859926918393,0.8402358974358974,0.7963566512800708,0.0335757414216711,0.971,50
57,29,100,budget_prune,0.7835202340321794,0.8381613508442777,0.7948246394917093,0.03768772059952431,0.96475,100
57,29,100,loro_bce,0.7839220462850183,0.8402669168230144,0.8003283881702605,0.03342559021763691,0.975,100
57,29,100,c_prune_loro_bce,0.7863247863247863,0.8434681676047528,0.8009596563368283,0.038015130072031625,0.9635,78
58,19,25,budget_prune,0.22192866578599735,0.587172607879925,0.591725306394452,0.2424278748195437,0.5895,25
58,19,25,loro_bce,0.7586379569354031,0.8245801125703565,0.7917784374784672,0.07885379343705566,0.92875,25
58,19,25,c_prune_loro_bce,0.7544940934771444,0.8256687929956221,0.7884865728353825,0.06498094468118817,0.96625,25
58,19,50,budget_prune,0.648539778449144,0.7119842401500938,0.7028736674743025,0.20275832032310478,0.69925,50
58,19,50,loro_bce,0.7670340681362725,0.8326986866791746,0.7995566493486974,0.05526478137924008,0.95425,50
58,19,50,c_prune_loro_bce,0.7709108960039712,0.8410121325828642,0.8128806145341432,0.05884513220856952,0.9435,50
58,19,100,budget_prune,0.7684340320591861,0.8328252657911195,0.7970360555383658,0.06750316562347664,0.932,100
58,19,100,loro_bce,0.7656565656565657,0.8360775484677925,0.8056592294492607,0.05447790024759879,0.95975,100
58,19,100,c_prune_loro_bce,0.7692307692307693,0.8429595997498436,0.8147943481737091,0.06079319552170732,0.94125,77
58,23,25,budget_prune,0.6108094129816395,0.6600003752345216,0.6734029888862906,0.2347987386853819,0.63275,25
